시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
서울특별시,성동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소행정과,02-2286-5528,2024-08-06,3030000,서울특별시 성동구
서울특별시,성동구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소행정과,02-2286-5528,2024-08-06,3030000,서울특별시 성동구
부산광역시,강서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,270,510,780,1240,0,1830,0,0,0,자원순환과,051-970-4434,2024-08-14,3360000,부산광역시 강서구
충청남도,계룡시,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,240,470,0,0,0,0,0,0,0,환경위생과,042-840-2484,2023-07-06,5580000,충청남도 계룡시
강원도,횡성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,1500,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
강원도,횡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,980,0,1500,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
강원도,횡성군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경자원사업소,033-340-5935,2023-06-30,4261000,강원특별자치도 횡성군
경기도,시흥시,규격봉투,매립용,음식물쓰레기,가정용,50,0,100,0,150,0,500,1000,1500,0,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,520,0,1570,2610,0,3920,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,110,180,350,700,0,0,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
경기도,시흥시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,환경관리부,031-488-6894,2024-09-19,B554066,시흥도시공사
부산광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,청소행정과,051-240-4436,2024-08-08,3260000,부산광역시 서구
서울특별시,종로구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,1880,0,0,0,청소행정과,02-2148-2366,2024-08-01,3000000,서울특별시 종로구
서울특별시,종로구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2148-2366,2024-08-01,3000000,서울특별시 종로구
서울특별시,종로구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,청소행정과,02-2148-2366,2024-08-01,3000000,서울특별시 종로구
경상북도,영주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,960,0,1470,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
경상북도,영주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,210,390,0,0,0,0,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
경상북도,영주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,120,210,390,0,0,0,0,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
경상북도,영주시,규격봉투,기타,음식물쓰레기,가정용,0,0,60,0,90,150,300,600,0,0,0,0,0,0,0,환경보호과,054-639-6775,2024-08-08,5090000,경상북도 영주시
서울특별시,서초구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,0,130,250,490,0,1250,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,소각용,생활쓰레기,영업용,0,0,0,0,0,0,0,520,0,1330,0,2000,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,규격봉투,기타,음식물쓰레기,가정용,100,0,200,0,300,500,1000,2000,0,0,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
서울특별시,서초구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-2155-6723,2024-08-07,3210000,서울특별시 서초구
경상북도,경산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,220,430,0,1050,0,1520,0,0,0,자원순환과,053-810-6056,2024-08-01,5130000,경상북도 경산시
대구광역시,남구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,120,180,0,0,1080,1660,0,2470,0,0,0,녹색환경과,053-664-2715,2024-08-05,3440000,대구광역시 남구
대구광역시,남구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,340,670,0,0,0,0,0,0,0,녹색환경과,053-664-2715,2024-08-05,3440000,대구광역시 남구
서울특별시,용산구,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,자원순환과,02-2199-7298,2022-11-22,3020000,서울특별시 용산구
강원특별자치도,춘천시,규격봉투,매립용,음식물쓰레기,가정용,40,0,50,0,80,140,230,470,0,0,0,0,0,0,0,자원순환과,033-250-3127,2023-09-01,4181000,강원특별자치도 춘천시
강원특별자치도,춘천시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,470,0,0,0,0,0,0,0,자원순환과,033-250-3127,2023-09-01,4181000,강원특별자치도 춘천시
경기도,광주시,규격봉투,소각용+매립용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,840,1400,0,2100,0,0,0,자원순환과,031-760-4688,2023-11-22,5540000,경기도 광주시
경기도,광주시,규격봉투,기타,음식물쓰레기,가정용,0,40,0,0,80,140,280,560,0,0,0,0,0,0,0,자원순환과,031-760-4688,2023-11-22,5540000,경기도 광주시
경기도,광주시,재사용규격봉투,소각용+매립용,생활쓰레기,가정용,0,0,0,0,0,0,280,560,0,0,0,0,0,0,0,자원순환과,031-760-4688,2023-11-22,5540000,경기도 광주시
경기도,광주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1600,0,4000,0,0,0,0,0,자원순환과,031-760-4688,2023-11-22,5540000,경기도 광주시
부산광역시,금정구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-519-4434,2023-11-21,3350000,부산광역시 금정구
부산광역시,금정구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-519-4434,2023-11-21,3350000,부산광역시 금정구
부산광역시,금정구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-519-4434,2023-11-21,3350000,부산광역시 금정구
부산광역시,금정구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-519-4434,2023-11-21,3350000,부산광역시 금정구
경상남도,산청군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,1690,0,0,0,환경위생과,055-970-7163,2023-11-21,5450000,경상남도 산청군
경상남도,산청군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,1690,0,0,0,환경위생과,055-970-7163,2023-11-21,5450000,경상남도 산청군
경상남도,산청군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,600,0,1500,0,0,0,0,0,환경위생과,055-970-7163,2023-11-21,5450000,경상남도 산청군
경상남도,산청군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,600,0,1500,0,0,0,0,0,환경위생과,055-970-7163,2023-11-21,5450000,경상남도 산청군
경기도,군포시,규격봉투,소각용,생활쓰레기,가정용,40,0,0,0,110,200,380,760,0,1880,0,2820,0,0,0,위생자원과,031-390-0353,2023-11-17,4020000,경기도 군포시
경기도,군포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,380,760,0,0,0,0,0,0,0,위생자원과,031-390-0353,2023-11-17,4020000,경기도 군포시
경기도,군포시,규격봉투,소각용,음식물쓰레기,가정용,50,0,100,0,0,250,800,1600,0,0,0,0,0,0,0,위생자원과,031-390-0353,2023-11-17,4020000,경기도 군포시
경상남도,함안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1000,0,1500,0,0,0,환경과,055-580-2414,2023-11-08,5400000,경상남도 함안군
경상남도,거창군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,환경과,055-940-3500,2024-06-26,5470000,경상남도 거창군
경상남도,거창군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1060,0,0,0,0,0,환경과,055-940-3500,2024-06-26,5470000,경상남도 거창군
경기도,안성시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,1650,0,2500,0,0,0,자원순환과,031-678-2653,2024-06-27,4080000,경기도 안성시
경기도,안성시,규격봉투,매립용,생활쓰레기,가정용,0,0,60,0,0,170,330,660,0,1650,0,0,0,0,0,자원순환과,031-678-2653,2024-06-27,4080000,경기도 안성시
경기도,안성시,규격봉투,기타,음식물쓰레기,가정용,40,0,60,0,110,170,330,660,0,0,0,0,0,0,0,자원순환과,031-678-2653,2024-06-27,4080000,경기도 안성시
경기도,안성시,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,자원순환과,031-678-2653,2024-06-27,4080000,경기도 안성시
충청남도,태안군,규격봉투,소각용,생활쓰레기,가정용,0,0,50,0,75,100,180,350,480,830,0,1180,0,0,0,충청남도 태안군 환경산림과,041-670-2795,2024-07-03,4620000,충청남도 태안군
경상남도,양산시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1830,0,0,0,0,0,0,자원순환과,055-392-2643,2023-10-04,5380000,경상남도 양산시
경상남도,양산시,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2750,0,0,0,0,0,자원순환과,055-392-2643,2023-10-04,5380000,경상남도 양산시
부산광역시,기장군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,590,0,1470,0,2200,0,0,0,청소자원과,051-709-4432,2023-11-29,3400000,부산광역시 기장군
전라남도,장성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,140,280,420,700,0,1040,0,0,0,환경과,061-390-7335,2023-11-28,4980000,전라남도 장성군
충청남도,금산군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,60,110,210,0,500,0,750,1000,0,0,환경자원과,041-750-2535,2023-11-27,4550000,충청남도 금산군
인천광역시,부평구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0,자원순환과 폐기물팀,032-509-6612,2023-11-27,3540000,인천광역시 부평구
인천광역시,부평구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,130,0,390,750,0,0,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2023-11-27,3540000,인천광역시 부평구
인천광역시,부평구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1840,0,3660,0,0,0,7600,자원순환과 폐기물팀,032-509-6612,2023-11-27,3540000,인천광역시 부평구
인천광역시,부평구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,자원순환과 폐기물팀,032-509-6612,2023-11-27,3540000,인천광역시 부평구
부산광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,0,0,0,청소자원과,051-440-4438,2023-11-23,3270000,부산광역시 동구
부산광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3470,0,0,0,0,0,청소자원과,051-440-4438,2023-11-23,3270000,부산광역시 동구
부산광역시,동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,청소자원과,051-440-4438,2023-11-23,3270000,부산광역시 동구
부산광역시,동구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2270,0,3530,0,0,0,청소자원과,051-440-4438,2023-11-23,3270000,부산광역시 동구
부산광역시,연제구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,130,200,390,770,1150,1860,0,2770,3680,0,0,자원순환과,051-665-4436,2023-11-23,3370000,부산광역시 연제구
인천광역시,연수구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1450,0,0,0,0,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
대전광역시,대덕구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,1650,0,2480,0,0,0,자원순환과,042-608-6833,2024-06-30,3680000,대전광역시 대덕구
대전광역시,대덕구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,자원순환과,042-608-6833,2024-06-30,3680000,대전광역시 대덕구
대전광역시,대덕구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,자원순환과,042-608-6833,2024-06-30,3680000,대전광역시 대덕구
대전광역시,유성구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,0,0,0,청소행정과,042-611-2946,2024-06-10,3670000,대전광역시 유성구
충청북도,충주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,250,470,0,1150,0,1730,0,0,0,충청북도 충주시청 자원순환과,043-850-6912,2024-05-31,4390000,충청북도 충주시
충청북도,충주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,충청북도 충주시청 자원순환과,043-850-6912,2024-05-31,4390000,충청북도 충주시
충청북도,충주시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,120,200,400,800,0,0,0,0,0,0,0,충청북도 충주시청 자원순환과,043-850-6923,2024-05-31,4390000,충청북도 충주시
경기도,고양시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,180,360,710,0,1760,0,2640,0,0,0,고양시 자원순환과,031-8075-2685,2024-06-11,3940000,경기도 고양시
경기도,고양시,규격봉투,소각용,음식물쓰레기,가정용,50,0,90,0,120,180,360,710,0,0,0,0,0,0,0,고양시 자원순환과,031-8075-2685,2024-06-11,3940000,경기도 고양시
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2300,3060,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,2300,3060,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
인천광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3220,5290,0,0,10400,0,0,환경보호과,032-760-7410,2024-06-13,3490000,인천광역시 중구
강원특별자치도,평창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,260,490,0,1180,0,1760,2350,0,0,강원특별자치도 평창군청 환경과,033-330-2106,2023-07-31,4281000,강원특별자치도 평창군
강원특별자치도,평창군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,260,490,0,0,0,0,0,0,0,강원특별자치도 평창군청 환경과,033-330-2106,2023-07-31,4281000,강원특별자치도 평창군
강원특별자치도,평창군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,800,0,1260,0,0,0,0,0,0,0,강원특별자치도 평창군청 환경과,033-330-2106,2023-07-31,4281000,강원특별자치도 평창군
강원특별자치도,평창군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,130,260,490,0,0,0,0,0,0,0,강원특별자치도 평창군청 환경과,033-330-2106,2023-07-31,4281000,강원특별자치도 평창군
전라남도,무안군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,0,0,0,0,0,0,0,전라남도 무안군청 환경과,061-450-5550,2024-04-18,4950000,전라남도 무안군
울산광역시,남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,0,0,0,0,0,0,환경관리과,052-226-5775,2024-04-24,3700000,울산광역시 남구
울산광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1490,0,2220,0,0,0,환경관리과,052-226-5775,2024-04-24,3700000,울산광역시 남구
서울특별시,강북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2024-04-20,3080000,서울특별시 강북구
서울특별시,강북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2024-04-20,3080000,서울특별시 강북구
서울특별시,강북구,규격봉투,매립용,음식물쓰레기,가정용,100,0,200,0,300,500,0,0,0,0,0,0,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2024-04-20,3080000,서울특별시 강북구
서울특별시,강북구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,서울특별시 강북구 청소행정과,02-901-6795,2024-04-20,3080000,서울특별시 강북구
인천광역시,옹진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0,환경녹지과,032-899-2625,2024-04-18,3580000,인천광역시 옹진군
인천광역시,옹진군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,190,300,630,1260,0,0,0,0,0,0,0,환경녹지과,032-899-2625,2024-04-18,3580000,인천광역시 옹진군
인천광역시,연수구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,210,390,750,0,1850,0,2780,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
인천광역시,연수구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,390,750,0,0,0,0,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
인천광역시,연수구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2010,0,3980,0,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
전북특별자치도,임실군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,150,320,0,790,0,0,0,0,0,청소위생과,063-640-2394,2024-08-13,4761000,전북특별자치도 임실군
전북특별자치도,임실군,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,460,0,0,2300,0,0,0,0,0,청소위생과,063-640-2394,2024-08-13,4761000,전북특별자치도 임실군
전북특별자치도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2024-08-13,4751000,전북특별자치도 장수군
서울특별시,금천구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2627-1493,2023-08-30,3170000,서울특별시 금천구
서울특별시,금천구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2627-1493,2023-08-30,3170000,서울특별시 금천구
서울특별시,금천구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,청소행정과,02-2627-1493,2023-08-30,3170000,서울특별시 금천구
서울특별시,금천구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,청소행정과,02-2627-1493,2023-08-30,3170000,서울특별시 금천구
강원특별자치도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,260,500,0,1220,0,0,2410,0,0,환경과,033-680-3982,2023-08-29,4341000,강원특별자치도 고성군
강원특별자치도,고성군,규격봉투,소각용,음식물쓰레기,가정용,0,0,60,0,80,120,0,0,0,0,0,0,0,0,0,환경과,033-680-3982,2023-08-29,4341000,강원특별자치도 고성군
강원특별자치도,고성군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,환경과,033-680-3982,2023-08-29,4341000,강원특별자치도 고성군
경기도,화성시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,1500,0,2250,0,0,0,자원순환과,031-5189-6897,2023-10-19,5530000,경기도 화성시
경기도,화성시,규격봉투,기타,음식물쓰레기,가정용,60,0,0,0,180,290,580,1170,0,0,0,0,0,0,0,자원순환과,031-5189-6897,2023-10-19,5530000,경기도 화성시
서울특별시,성북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,0,0,0,0,0,0,청소행정과,02-2241-4418,2024-04-17,3070000,서울특별시 성북구
서울특별시,성북구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,520,780,1330,0,2000,0,0,0,청소행정과,02-2241-4418,2024-04-17,3070000,서울특별시 성북구
서울특별시,성북구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2241-4418,2024-04-17,3070000,서울특별시 성북구
서울특별시,성북구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,1020,2040,3060,0,0,0,0,0,0,청소행정과,02-2241-4418,2024-04-17,3070000,서울특별시 성북구
서울특별시,성북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,청소행정과,02-2241-4418,2024-04-17,3070000,서울특별시 성북구
부산광역시,사하구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-220-4435,2024-04-19,3340000,부산광역시 사하구
부산광역시,사하구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-220-4435,2024-04-19,3340000,부산광역시 사하구
경상남도,합천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,환경위생과,055-930-3304,2024-07-08,5480000,경상남도 합천군
경상남도,합천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,70,90,170,350,0,0,0,0,0,0,0,환경위생과,055-930-3304,2024-07-08,5480000,경상남도 합천군
충청남도,서천군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,150,300,0,0,0,0,0,0,0,환경보호과,041-950-4335,2024-07-09,4580000,충청남도 서천군
충청남도,서천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,150,300,450,750,0,1200,0,0,0,환경보호과,041-950-4335,2024-07-09,4580000,충청남도 서천군
충청남도,서천군,규격봉투,기타,생활쓰레기,가정용,30,0,40,0,60,100,150,300,0,0,0,0,0,0,0,환경보호과,041-950-4335,2024-07-09,4580000,충청남도 서천군
경상남도,거제시,규격봉투,소각용,생활쓰레기,기타(영업장용),0,0,0,0,0,0,0,0,1400,2200,0,3400,0,0,0,자원순환과,055-639-4813,2024-07-11,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2350,0,3700,0,0,0,자원순환과,055-639-4813,2024-07-11,5370000,경상남도 거제시
경상남도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,600,1000,0,0,2000,0,0,환경과,055-670-2413,2024-07-14,5420000,경상남도 고성군
부산광역시,사상구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,340,680,1020,1770,0,2690,0,0,0,청소행정과,051-310-4335,2024-07-15,3390000,부산광역시 사상구
부산광역시,사상구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,340,680,0,0,0,0,0,0,0,청소행정과,051-310-4335,2024-07-15,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1460,2370,0,3530,0,0,0,청소행정과,051-310-4335,2024-07-15,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,2000,3300,0,0,0,0,0,청소행정과,051-310-4335,2024-07-15,3390000,부산광역시 사상구