기준년도,시군명,지역교육청명,지역명,학교명,학교급명,설립구분명,제외여부,제외사유,초등1학년전입학생수(명),초등1학년전출학생수(명),초등1학년전체학생수(명),초등2학년전입학생수(명),초등2학년전출학생수(명),초등2학년전체학생수(명),초등3학년전입학생수(명),초등3학년전출학생수(명),초등3학년전체학생수(명),초등4학년전입학생수(명),초등4학년전출학생수(명),초등4학년전체학생수(명),초등5학년전입학생수(명),초등5학년전출학생수(명),초등5학년전체학생수(명),초등6학년전입학생수(명),초등6학년전출학생수(명),초등6학년전체학생수(명),중등1학년전입학생수(명),중등1학년전출학생수(명),중등1학년전체학생수(명),중등2학년전입학생수(명),중등2학년전출학생수(명),중등2학년전체학생수(명),중등3학년전입학생수(명),중등3학년전출학생수(명),중등3학년전체학생수(명),고등1학년전입학생수(명),고등1학년전출학생수(명),고등1학년전체학생수(명),고등2학년전입학생수(명),고등2학년전출학생수(명),고등2학년전체학생수(명),고등3학년전입학생수(명),고등3학년전출학생수(명),고등3학년전체학생수(명),전입학생수합계(명),전출학생수합계(명),전체학생수합계(명)
2017,고양시,교육부,경기도 고양시 일산동구,한국경진학교,특수학교,국립,N,,0,1,12,1,0,7,1,0,6,2,0,10,1,1,11,0,0,12,0,0,12,0,0,12,0,0,12,1,0,13,0,0,14,0,0,14,6,2,135
2017,고양시,경기도교육청,경기도 고양시 덕양구,명현학교,,사립,N,,0,1,8,0,0,5,1,1,6,1,0,11,0,0,9,2,2,11,1,1,12,1,1,13,1,0,12,0,0,15,1,0,14,0,0,13,8,6,129
2017,고양시,교육부,경기도 고양시 일산동구,한국경진학교,,국립,N,,0,1,12,1,0,7,1,0,6,2,0,10,1,1,11,0,0,12,0,0,12,0,0,12,0,0,12,1,0,13,0,0,14,0,0,14,6,2,135
2017,고양시,경기도교육청,경기도 고양시 일산서구,홀트학교,특수학교,사립,N,,1,0,12,0,0,12,0,0,12,0,0,12,0,1,13,0,0,13,1,0,12,0,0,13,0,0,12,1,0,14,0,0,14,0,0,12,3,1,151
2017,고양시,경기도교육청,경기도 고양시 덕양구,명현학교,특수학교,사립,N,,0,1,8,0,0,5,1,1,6,1,0,11,0,0,9,2,2,11,1,1,12,1,1,13,1,0,12,0,0,15,1,0,14,0,0,13,8,6,129
2017,광주시,경기도교육청,경기도 광주시,동현학교,,사립,N,,0,0,1,1,0,2,0,0,2,1,0,2,0,0,1,1,0,5,0,0,4,0,1,7,0,0,7,0,0,5,0,0,8,0,0,9,3,1,53
2017,광주시,경기도교육청,경기도 광주시,동현학교,특수학교,사립,N,,0,0,1,1,0,2,0,0,2,1,0,2,0,0,1,1,0,5,0,0,4,0,1,7,0,0,7,0,0,5,0,0,8,0,0,9,3,1,53
2017,광주시,경기도교육청,경기도 광주시,광주새롬학교,,사립,Y,신설학교이므로 전년도 결과 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,광주시,경기도교육청,경기도 광주시,한사랑학교,,사립,N,,0,1,11,0,2,9,0,0,11,1,0,6,0,0,7,0,0,6,0,1,4,0,0,3,1,0,5,0,0,4,0,0,0,0,0,0,2,4,66
2017,광주시,경기도교육청,경기도 광주시,인덕학교,,사립,N,,0,0,5,0,1,6,0,1,5,0,1,4,2,0,7,0,0,7,1,0,12,0,0,7,1,1,13,0,0,11,0,0,6,0,0,16,4,4,99
2017,광주시,경기도교육청,경기도 광주시,한사랑학교,특수학교,사립,N,,0,1,11,0,2,9,0,0,11,1,0,6,0,0,7,0,0,6,0,1,4,0,0,3,1,0,5,0,0,4,0,0,0,0,0,0,2,4,66
2017,광주시,경기도교육청,경기도 광주시,광주새롬학교,특수학교,사립,Y,신설학교이므로 전년도 결과 없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,광주시,경기도교육청,경기도 광주시,인덕학교,특수학교,사립,N,,0,0,5,0,1,6,0,1,5,0,1,4,2,0,7,0,0,7,1,0,12,0,0,7,1,1,13,0,0,11,0,0,6,0,0,16,4,4,99
2017,김포시,경기도교육청,경기도 김포시,새솔학교,,공립,N,,0,0,6,0,0,6,0,0,6,2,2,6,1,0,5,0,0,6,0,1,15,1,0,11,2,3,16,1,0,12,0,2,15,0,1,7,7,9,111
2017,김포시,경기도교육청,경기도 김포시,새솔학교,특수학교,공립,N,,0,0,6,0,0,6,0,0,6,2,2,6,1,0,5,0,0,6,0,1,15,1,0,11,2,3,16,1,0,12,0,2,15,0,1,7,7,9,111
2017,남양주시,경기도교육청,경기도 남양주시,경은학교,,공립,N,,0,0,12,1,1,12,0,0,12,0,0,12,1,1,12,2,0,9,1,0,12,0,0,13,0,0,15,1,3,14,0,0,15,0,0,15,6,5,153
2017,남양주시,경기도교육청,경기도 남양주시,경은학교,특수학교,공립,N,,0,0,12,1,1,12,0,0,12,0,0,12,1,1,12,2,0,9,1,0,12,0,0,13,0,0,15,1,3,14,0,0,15,0,0,15,6,5,153
2017,부천시,경기도교육청,경기도 부천시,부천혜림학교,,사립,N,,6,0,3,1,0,0,0,0,4,0,0,3,1,0,0,1,0,4,0,0,6,0,0,6,0,0,7,0,0,9,0,0,7,0,0,8,9,0,57
2017,부천시,경기도교육청,경기도 부천시,부천혜림학교,특수학교,사립,N,,6,0,3,1,0,0,0,0,4,0,0,3,1,0,0,1,0,4,0,0,6,0,0,6,0,0,7,0,0,9,0,0,7,0,0,8,9,0,57
2017,부천시,경기도교육청,경기도 부천시,부천상록학교,,공립,N,,1,1,10,1,0,12,1,1,16,1,0,12,0,0,17,1,0,18,0,0,18,0,0,18,0,0,18,0,1,22,1,1,22,0,0,23,6,4,206
2017,부천시,경기도교육청,경기도 부천시,부천상록학교,특수학교,공립,N,,1,1,10,1,0,12,1,1,16,1,0,12,0,0,17,1,0,18,0,0,18,0,0,18,0,0,18,0,1,22,1,1,22,0,0,23,6,4,206
2017,성남시,경기도교육청,경기도 성남시 수정구,성남혜은학교,,공립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,15,1,0,15,0,1,25,0,0,24,0,0,19,1,4,107
2017,성남시,경기도교육청,경기도 성남시 분당구,성은학교,특수학교,공립,N,,0,0,6,0,4,11,1,1,11,0,0,6,1,0,12,0,0,12,0,1,15,0,1,19,0,0,11,0,1,20,0,0,20,1,0,15,3,8,158
2017,성남시,경기도교육청,경기도 성남시 수정구,성남혜은학교,특수학교,공립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,15,1,0,15,0,1,25,0,0,24,0,0,19,1,4,107
2017,성남시,경기도교육청,경기도 성남시 분당구,성은학교,,공립,N,,0,0,6,0,4,11,1,1,11,0,0,6,1,0,12,0,0,12,0,1,15,0,1,19,0,0,11,0,1,20,0,0,20,1,0,15,3,8,158
2017,수원시,경기도교육청,경기도 수원시 영통구,아름학교,특수학교,공립,N,,0,0,6,0,0,9,0,0,6,0,0,10,0,0,6,0,0,8,0,0,21,0,0,23,0,0,17,0,0,22,1,0,25,0,0,20,1,0,173
2017,수원시,경기도교육청,경기도 수원시 권선구,자혜학교,특수학교,사립,N,,0,1,6,0,0,6,0,0,6,0,0,4,1,0,5,0,0,4,1,1,6,0,0,6,0,0,6,0,1,7,0,0,7,0,0,7,2,3,70
2017,수원시,경기도교육청,경기도 수원시 장안구,수원서광학교,특수학교,사립,N,,1,1,12,0,0,10,1,0,12,2,0,11,1,1,11,2,2,12,0,0,12,1,0,11,0,0,12,0,0,12,1,2,11,0,0,14,9,6,140
2017,수원시,경기도교육청,경기도 수원시 영통구,아름학교,,공립,N,,0,0,6,0,0,9,0,0,6,0,0,10,0,0,6,0,0,8,0,0,21,0,0,23,0,0,17,0,0,22,1,0,25,0,0,20,1,0,173
2017,수원시,경기도교육청,경기도 수원시 장안구,수원서광학교,,사립,N,,1,1,12,0,0,10,1,0,12,2,0,11,1,1,11,2,2,12,0,0,12,1,0,11,0,0,12,0,0,12,1,2,11,0,0,14,9,6,140
2017,수원시,경기도교육청,경기도 수원시 권선구,자혜학교,,사립,N,,0,1,6,0,0,6,0,0,6,0,0,4,1,0,5,0,0,4,1,1,6,0,0,6,0,0,6,0,1,7,0,0,7,0,0,7,2,3,70
2017,안산시,경기도교육청,경기도 안산시 상록구,명혜학교,특수학교,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,1,1,11,0,0,14,0,0,13,0,0,10,1,1,71
2017,안산시,교육부,경기도 안산시 상록구,한국선진학교,특수학교,국립,N,,0,0,12,1,1,11,2,0,12,0,0,12,1,0,12,0,0,12,2,1,12,0,0,12,0,0,12,0,0,14,0,0,14,0,0,11,6,2,146
2017,안산시,교육부,경기도 안산시 상록구,한국선진학교,,국립,N,,0,0,12,1,1,11,2,0,12,0,0,12,1,0,12,0,0,12,2,1,12,0,0,12,0,0,12,0,0,14,0,0,14,0,0,11,6,2,146
2017,안산시,경기도교육청,경기도 안산시 상록구,명혜학교,,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,1,1,11,0,0,14,0,0,13,0,0,10,1,1,71
2017,안성시,경기도교육청,경기도 안성시,한길학교,특수학교,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,7,0,0,8,0,0,7,1,1,7,1,1,41
2017,안성시,경기도교육청,경기도 안성시,한길학교,,사립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,7,0,0,8,0,0,7,1,1,7,1,1,41
2017,안양시,경기도교육청,경기도 안양시 만안구,안양해솔학교,,공립,N,,1,0,9,1,0,12,1,1,12,1,0,11,1,0,11,0,0,12,1,0,17,0,0,18,0,1,20,1,0,18,0,1,25,1,0,19,8,3,184
2017,안양시,경기도교육청,경기도 안양시 만안구,안양해솔학교,특수학교,공립,N,,1,0,9,1,0,12,1,1,12,1,0,11,1,0,11,0,0,12,1,0,17,0,0,18,0,1,20,1,0,18,0,1,25,1,0,19,8,3,184
2017,양평군,경기도교육청,경기도 양평군,창인학교,특수학교,사립,N,,0,0,1,0,1,2,1,0,5,1,0,4,3,3,7,0,0,8,2,2,13,1,1,9,1,1,13,2,1,8,1,0,11,0,0,14,12,9,95
2017,양평군,경기도교육청,경기도 양평군,창인학교,,사립,N,,0,0,1,0,1,2,1,0,5,1,0,4,3,3,7,0,0,8,2,2,13,1,1,9,1,1,13,2,1,8,1,0,11,0,0,14,12,9,95
2017,오산시,경기도교육청,경기도 오산시,성심학교,특수학교,사립,N,,0,0,6,0,0,6,0,0,6,3,0,3,0,0,6,0,1,4,0,0,9,0,0,9,0,1,11,1,0,12,0,0,8,0,2,12,4,4,92
2017,오산시,경기도교육청,경기도 오산시,성심학교,,사립,N,,0,0,6,0,0,6,0,0,6,3,0,3,0,0,6,0,1,4,0,0,9,0,0,9,0,1,11,1,0,12,0,0,8,0,2,12,4,4,92
2017,용인시,경기도교육청,경기도 용인시 기흥구,용인강남학교,,사립,N,,0,0,12,1,1,12,1,1,12,0,0,12,0,0,12,0,0,12,1,0,11,0,0,12,1,1,12,0,0,12,0,0,14,0,0,12,4,3,145
2017,용인시,경기도교육청,경기도 용인시 기흥구,용인강남학교,특수학교,사립,N,,0,0,12,1,1,12,1,1,12,0,0,12,0,0,12,0,0,12,1,0,11,0,0,12,1,1,12,0,0,12,0,0,14,0,0,12,4,3,145
2017,의정부시,경기도교육청,경기도 의정부시,송민학교,특수학교,공립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,17,0,0,12,3,1,18,0,0,14,0,0,14,4,1,87
2017,의정부시,경기도교육청,경기도 의정부시,송민학교,,공립,N,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,17,0,0,12,3,1,18,0,0,14,0,0,14,4,1,87
2017,이천시,경기도교육청,경기도 이천시,다원학교,특수학교,공립,N,,5,0,6,0,1,4,1,0,3,2,0,3,2,0,2,0,0,5,1,1,12,0,0,4,1,0,4,0,0,5,1,0,3,0,0,6,13,2,57
2017,이천시,경기도교육청,경기도 이천시,다원학교,,공립,N,,5,0,6,0,1,4,1,0,3,2,0,3,2,0,2,0,0,5,1,1,12,0,0,4,1,0,4,0,0,5,1,0,3,0,0,6,13,2,57
2017,파주시,경기도교육청,경기도 파주시,자운학교,,공립,N,,0,0,10,0,0,7,0,0,9,0,0,12,0,0,12,0,0,10,0,0,12,0,0,12,0,0,12,0,0,14,0,0,14,0,0,14,0,0,138
2017,파주시,경기도교육청,경기도 파주시,자운학교,특수학교,공립,N,,0,0,10,0,0,7,0,0,9,0,0,12,0,0,12,0,0,10,0,0,12,0,0,12,0,0,12,0,0,14,0,0,14,0,0,14,0,0,138
2017,파주시,경기도교육청,경기도 파주시,새얼학교,특수학교,사립,N,,0,2,9,0,0,4,3,0,5,0,0,3,1,0,13,0,0,11,2,0,11,1,0,11,1,0,14,0,0,13,1,0,10,0,0,13,9,2,117
2017,파주시,경기도교육청,경기도 파주시,새얼학교,,사립,N,,0,2,9,0,0,4,3,0,5,0,0,3,1,0,13,0,0,11,2,0,11,1,0,11,1,0,14,0,0,13,1,0,10,0,0,13,9,2,117
2017,평택시,경기도교육청,경기도 평택시,동방학교,,사립,N,,0,1,10,0,1,10,1,0,13,0,0,13,0,0,12,0,0,14,0,1,10,0,0,13,0,1,17,0,1,14,0,0,13,0,2,18,1,7,157
2017,평택시,경기도교육청,경기도 평택시,에바다학교,,사립,N,,0,0,4,0,0,2,1,0,4,1,0,5,1,1,3,1,1,3,1,0,5,2,0,7,0,0,12,1,0,6,0,0,8,0,0,6,8,2,65
2017,평택시,경기도교육청,경기도 평택시,에바다학교,특수학교,사립,N,,0,0,4,0,0,2,1,0,4,1,0,5,1,1,3,1,1,3,1,0,5,2,0,7,0,0,12,1,0,6,0,0,8,0,0,6,8,2,65
2017,평택시,경기도교육청,경기도 평택시,동방학교,특수학교,사립,N,,0,1,10,0,1,10,1,0,13,0,0,13,0,0,12,0,0,14,0,1,10,0,0,13,0,1,17,0,1,14,0,0,13,0,2,18,1,7,157
2017,하남시,경기도교육청,경기도 하남시,성광학교,,사립,N,,0,1,6,2,1,4,0,0,4,1,0,8,1,1,6,1,0,12,0,1,14,2,0,9,0,1,13,0,0,8,0,0,14,0,0,15,7,5,113
2017,하남시,경기도교육청,경기도 하남시,성광학교,특수학교,사립,N,,0,1,6,2,1,4,0,0,4,1,0,8,1,1,6,1,0,12,0,1,14,2,0,9,0,1,13,0,0,8,0,0,14,0,0,15,7,5,113
2017,화성시,경기도교육청,경기도 화성시,해원학교,,사립,N,,0,0,6,3,2,5,0,0,6,0,0,4,0,0,6,0,0,6,0,0,6,0,0,6,0,0,9,0,0,7,0,0,6,0,1,5,3,3,72
2017,화성시,경기도교육청,경기도 화성시,해원학교,특수학교,사립,N,,0,0,6,3,2,5,0,0,6,0,0,4,0,0,6,0,0,6,0,0,6,0,0,6,0,0,9,0,0,7,0,0,6,0,1,5,3,3,72
2017,화성시,경기도교육청,경기도 화성시,화성나래학교,,공립,N,,0,0,12,13,1,12,13,1,12,12,0,12,12,0,12,12,0,12,0,0,15,5,0,5,3,1,2,0,0,5,3,0,0,5,0,3,78,3,102
2017,화성시,경기도교육청,경기도 화성시,화성나래학교,특수학교,공립,N,,0,0,12,13,1,12,13,1,12,12,0,12,12,0,12,12,0,12,0,0,15,5,0,5,3,1,2,0,0,5,3,0,0,5,0,3,78,3,102
2016,고양시,경기도교육청,경기도 고양시 일산서구,홀트학교,특수학교,사립,N,,0,1,11,0,0,12,0,0,12,0,0,13,0,0,13,0,0,12,0,0,13,0,0,12,0,0,13,0,0,14,0,0,13,0,0,14,0,1,152
2016,고양시,교육부,경기도 고양시 일산동구,한국경진학교,,국립,N,,1,0,6,0,0,6,0,0,10,0,0,12,0,0,12,1,1,12,0,0,12,0,0,12,0,0,12,0,0,14,0,0,14,1,0,13,3,1,135
2016,고양시,경기도교육청,경기도 고양시 덕양구,명현학교,,사립,N,,0,0,6,0,1,8,2,1,10,0,0,9,1,0,11,0,0,12,1,1,12,0,1,12,0,0,14,0,0,14,0,1,14,0,0,12,4,5,134
2016,고양시,교육부,경기도 고양시 일산동구,한국경진학교,특수학교,국립,N,,1,0,6,0,0,6,0,0,10,0,0,12,0,0,12,1,1,12,0,0,12,0,0,12,0,0,12,0,0,14,0,0,14,1,0,13,3,1,135
2016,고양시,경기도교육청,경기도 고양시 덕양구,명현학교,특수학교,사립,N,,0,0,6,0,1,8,2,1,10,0,0,9,1,0,11,0,0,12,1,1,12,0,1,12,0,0,14,0,0,14,0,1,14,0,0,12,4,5,134
2016,고양시,경기도교육청,경기도 고양시 일산서구,홀트학교,,사립,N,,0,1,11,0,0,12,0,0,12,0,0,13,0,0,13,0,0,12,0,0,13,0,0,12,0,0,13,0,0,14,0,0,13,0,0,14,0,1,152
2016,광주시,경기도교육청,경기도 광주시,한사랑학교,특수학교,사립,N,,0,1,10,0,0,11,0,0,5,0,0,8,0,0,6,0,0,4,0,1,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,57
2016,광주시,경기도교육청,경기도 광주시,한사랑학교,,사립,N,,0,1,10,0,0,11,0,0,5,0,0,8,0,0,6,0,0,4,0,1,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,57
2016,광주시,경기도교육청,경기도 광주시,인덕학교,특수학교,사립,N,,2,0,6,0,1,3,0,0,5,1,0,4,0,0,7,2,0,5,1,1,7,2,1,13,0,0,14,1,1,7,0,0,17,1,0,13,10,4,101
2016,광주시,경기도교육청,경기도 광주시,인덕학교,,사립,N,,2,0,6,0,1,3,0,0,5,1,0,4,0,0,7,2,0,5,1,1,7,2,1,13,0,0,14,1,1,7,0,0,17,1,0,13,10,4,101
2016,광주시,경기도교육청,경기도 광주시,동현학교,특수학교,사립,N,,0,1,4,0,0,2,0,0,3,0,0,3,2,1,5,0,0,7,0,0,7,0,0,9,0,1,8,0,1,11,0,2,13,0,0,8,2,6,80
2016,광주시,경기도교육청,경기도 광주시,동현학교,,사립,N,,0,1,4,0,0,2,0,0,3,0,0,3,2,1,5,0,0,7,0,0,7,0,0,9,0,1,8,0,1,11,0,2,13,0,0,8,2,6,80
2016,김포시,경기도교육청,경기도 김포시,새솔학교,,공립,N,,0,0,6,1,0,5,2,0,4,2,0,3,0,0,6,1,0,5,3,1,8,1,1,18,5,0,10,1,0,14,2,0,6,0,0,2,18,2,87
2016,김포시,경기도교육청,경기도 김포시,새솔학교,특수학교,공립,N,,0,0,6,1,0,5,2,0,4,2,0,3,0,0,6,1,0,5,3,1,8,1,1,18,5,0,10,1,0,14,2,0,6,0,0,2,18,2,87
2016,남양주시,경기도교육청,경기도 남양주시,경은학교,특수학교,공립,N,,1,0,11,0,0,12,0,0,12,0,0,12,0,0,8,0,0,12,0,0,13,0,0,14,0,0,12,0,0,16,0,1,16,0,0,14,1,1,152
2016,남양주시,경기도교육청,경기도 남양주시,경은학교,,공립,N,,1,0,11,0,0,12,0,0,12,0,0,12,0,0,8,0,0,12,0,0,13,0,0,14,0,0,12,0,0,16,0,1,16,0,0,14,1,1,152
2016,부천시,경기도교육청,경기도 부천시,부천상록학교,,공립,N,,2,0,10,0,0,12,2,2,15,2,0,12,3,3,17,0,0,18,0,0,18,1,1,18,1,1,17,0,0,20,0,0,22,0,0,23,11,7,202
2016,부천시,경기도교육청,경기도 부천시,부천혜림학교,특수학교,사립,N,,0,0,0,1,0,3,1,0,3,0,0,0,0,1,5,1,1,7,0,0,6,0,0,7,0,0,9,0,0,7,0,0,8,0,0,9,3,2,64
2016,부천시,경기도교육청,경기도 부천시,부천상록학교,특수학교,공립,N,,2,0,10,0,0,12,2,2,15,2,0,12,3,3,17,0,0,18,0,0,18,1,1,18,1,1,17,0,0,20,0,0,22,0,0,23,11,7,202
2016,부천시,경기도교육청,경기도 부천시,부천혜림학교,,사립,N,,0,0,0,1,0,3,1,0,3,0,0,0,0,1,5,1,1,7,0,0,6,0,0,7,0,0,9,0,0,7,0,0,8,0,0,9,3,2,64
2016,성남시,경기도교육청,경기도 성남시 수정구,성남혜은학교,,공립,N,,0,0,6,1,3,12,0,0,4,1,0,5,3,1,6,1,0,6,2,0,15,1,1,15,0,0,19,1,0,24,0,0,24,0,0,19,10,5,155
2016,성남시,경기도교육청,경기도 성남시 분당구,성은학교,특수학교,공립,N,,1,0,12,2,1,10,4,1,4,1,0,11,2,1,12,1,0,12,1,0,17,1,0,12,0,0,18,2,1,21,1,0,13,3,0,15,19,4,157
2016,성남시,경기도교육청,경기도 성남시 수정구,성남혜은학교,특수학교,공립,N,,0,0,6,1,3,12,0,0,4,1,0,5,3,1,6,1,0,6,2,0,15,1,1,15,0,0,19,1,0,24,0,0,24,0,0,19,10,5,155
2016,성남시,경기도교육청,경기도 성남시 분당구,성은학교,,공립,N,,1,0,12,2,1,10,4,1,4,1,0,11,2,1,12,1,0,12,1,0,17,1,0,12,0,0,18,2,1,21,1,0,13,3,0,15,19,4,157
2016,수원시,경기도교육청,경기도 수원시 장안구,수원서광학교,특수학교,사립,N,,0,0,11,0,0,11,0,0,8,0,1,12,0,0,11,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,14,0,1,12,0,3,138
2016,수원시,경기도교육청,경기도 수원시 영통구,아름학교,특수학교,공립,N,,0,0,7,0,0,8,1,0,6,0,0,6,0,1,6,1,0,10,6,2,18,0,0,18,0,0,20,1,1,25,0,1,21,0,0,21,9,5,166
2016,수원시,경기도교육청,경기도 수원시 장안구,수원서광학교,,사립,N,,0,0,11,0,0,11,0,0,8,0,1,12,0,0,11,0,0,12,0,1,11,0,0,12,0,0,12,0,0,12,0,0,14,0,1,12,0,3,138
2016,수원시,경기도교육청,경기도 수원시 권선구,자혜학교,,사립,N,,0,0,6,0,0,6,1,1,2,0,0,5,1,1,3,0,0,6,1,1,6,0,1,6,0,0,7,0,0,7,0,0,7,0,0,6,3,4,67
